,game_id,event_id,inning,inning_top_bot,score,batting,fielding,description,player1,player1_end,player2,player2_end,player3,player3_end,player4,player4_end,pinch_player_in,pinch_player_out
1722,18,78,7,top,0-13,Southern California,Stanford,"OGuinn, J. flied out to rf (1-2 KSB).","OGuinn, J.",out,,,,,,,,
1723,18,79,7,top,0-13,Southern California,Stanford,"Thomas, J. pinch hit for Sabol, B..","Thomas, J.",unknown,"Sabol, B.",unknown,,,,,,
1724,18,80,7,top,0-13,Southern California,Stanford,"Thomas, J. grounded out to 3b (0-1 K).","Thomas, J.",out,,,,,,,,
1725,18,81,7,bot,0-13,Stanford,Southern California,"Edson, Da. to c for Murphy, K..","Edson, Da.",unknown,"Murphy, K.",unknown,,,,,,
1726,18,82,7,bot,0-13,Stanford,Southern California,"Perryman, M. to p for Bates, S..",,,,,,,,,,
1727,18,83,7,bot,0-13,Stanford,Southern California,"Oar, N. pinch hit for Wulff, B..","Oar, N.",unknown,"Wulff, B.",unknown,,,,,,
1728,18,84,7,bot,0-13,Stanford,Southern California,"Oar, N. hit by pitch (1-2 SBS).","Oar, N.",first,,,,,,,,
1729,18,85,7,bot,0-13,Stanford,Southern California,"Brueser, N. hit by pitch (0-0) Oar, N. advanced to second.","Brueser, N.",first,"Oar, N.",second,,,,,,
1730,18,86,7,bot,0-13,Stanford,Southern California,"Stowers,K hit by pitch (3-2 BBBKF) Brueser, N. advanced to second Oar, N. advanced to third.","Stowers,K",first,"Brueser, N.",second,"Oar, N.",third,,,,
1731,18,87,7,bot,0-13,Stanford,Southern California,"Decker, M. pinch hit for Handley, M..","Decker, M.",unknown,"Handley, M.",unknown,,,,,,
1732,18,88,7,bot,0-14,Stanford,Southern California,"Decker, M. hit by pitch, RBI (0-2 FF) Stowers,K advanced to second Brueser, N. advanced to third Oar, N. scored.","Decker, M.",first,"Stowers,K",second,"Brueser, N.",third,"Oar, N.",score,,
1733,18,89,7,bot,0-15,Stanford,Southern California,"Matthiessen walked, RBI (3-0 BBBB) Decker, M. advanced to second Stowers,K advanced to third Brueser, N. scored.",Matthiessen,first,"Decker, M.",second,"Stowers,K",third,"Brueser, N.",score,,
1734,18,90,7,bot,0-15,Stanford,Southern California,"Esqueda, I. to p for Perryman, M..",,,,,,,,,,
1735,18,91,7,bot,0-16,Stanford,Southern California,"Branton,B walked, RBI (3-0 BBBB) Matthiessen advanced to second Decker, M. advanced to third Stowers,K scored.","Branton,B",first,Matthiessen,second,"Decker, M.",third,"Stowers,K",score,,
1736,18,92,7,bot,0-17,Stanford,Southern California,"Kuet,J grounded into double play 2b to 1b (1-2 KKFB) Branton,B out on the play Matthiessen advanced to third Decker, M. scored.","Kuet,J",out,"Branton,B",out,Matthiessen,third,"Decker, M.",score,,
1737,18,93,7,bot,0-18,Stanford,Southern California,"Wilson, A. singled up the middle, RBI (3-0 BBB) Matthiessen scored.","Wilson, A.",first,Matthiessen,score,,,,,,
1738,18,94,7,bot,0-18,Stanford,Southern California,"Beck, B. pinch hit for Hoerner,N.","Beck, B.",unknown,"Hoerner,N",unknown,,,,,,
1739,18,95,7,bot,0-18,Stanford,Southern California,"Beck, B. flied out to cf (0-0).","Beck, B.",out,,,,,,,,
1740,18,96,8,top,0-18,Southern California,Stanford,"Beck, B. to 3b.","Beck, B.",unknown,,,,,,,,
1741,18,97,8,top,0-18,Southern California,Stanford,"Robinson, C. to rf for Oar, N..","Robinson, C.",unknown,"Oar, N.",unknown,,,,,,
1742,18,98,8,top,0-18,Southern California,Stanford,"Decker, M. to c.","Decker, M.",unknown,,,,,,,,
1743,18,99,8,top,0-18,Southern California,Stanford,"Kuet,J to ss.","Kuet,J",unknown,,,,,,,,
1744,18,100,8,top,0-18,Southern California,Stanford,"Rudd, C. to p for Grech, Z..",,,,,,,,,,
1745,18,101,8,top,0-18,Southern California,Stanford,"Edson, Da. singled to center field (3-2 BBBKF).","Edson, Da.",first,,,,,,,,
1746,18,102,8,top,0-18,Southern California,Stanford,"Pritchard, T pinch hit for Bushor, C..","Pritchard, T",unknown,"Bushor, C.",unknown,,,,,,
1747,18,103,8,top,0-18,Southern California,Stanford,"Pritchard, T flied out to cf (3-2 KBFBB).","Pritchard, T",out,,,,,,,,
1748,18,104,8,top,0-18,Southern California,Stanford,"Moya, C. flied out to cf (0-0).","Moya, C.",out,,,,,,,,
1749,18,105,8,top,0-18,Southern California,Stanford,"Shockey, B. pinch hit for Perez, B..","Shockey, B.",unknown,"Perez, B.",unknown,,,,,,
1750,18,106,8,top,0-18,Southern California,Stanford,"Shockey, B. grounded out to 2b (1-0 B).","Shockey, B.",out,,,,,,,,
1751,18,107,8,bot,0-18,Stanford,Southern California,"Pritchard, T to 2b.","Pritchard, T",unknown,,,,,,,,
1752,18,108,8,bot,0-18,Stanford,Southern California,"Shockey, B. to rf.","Shockey, B.",unknown,,,,,,,,
1753,18,109,8,bot,0-18,Stanford,Southern California,"Armenta, A. to ss for Paulson, D..","Armenta, A.",unknown,"Paulson, D.",unknown,,,,,,
1754,18,110,8,bot,0-18,Stanford,Southern California,"Dubb, S. to 1b.","Dubb, S.",unknown,,,,,,,,
1755,18,111,8,bot,0-18,Stanford,Southern California,"OGuinn, J. to 3b.","OGuinn, J.",unknown,,,,,,,,
1756,18,112,8,bot,0-18,Stanford,Southern California,"Robinson, C. singled to center field (0-2 KS).","Robinson, C.",first,,,,,,,,
1757,18,113,8,bot,0-18,Stanford,Southern California,"Brueser, N. popped up to 2b (2-0 BB).","Brueser, N.",out,,,,,,,,
1758,18,114,8,bot,0-18,Stanford,Southern California,"Robinson, C. advanced to second on a wild pitch.","Robinson, C.",second,,,,,,,,
1759,18,115,8,bot,0-18,Stanford,Southern California,"Stowers,K struck out swinging (1-2 KSBS).","Stowers,K",out,,,,,,,,
1760,18,116,8,bot,0-18,Stanford,Southern California,"Decker, M. flied out to lf (0-0).","Decker, M.",out,,,,,,,,
1761,18,117,9,top,0-18,Southern California,Stanford,"Stowers,K to p.","Stowers,K",unknown,,,,,,,,
1762,18,118,9,top,0-18,Southern California,Stanford,"Molfetta,C to lf for Rudd, C..","Molfetta,C",unknown,,,,,,,,
1763,18,119,9,top,0-18,Southern California,Stanford,"Armenta, A. grounded out to 2b (2-0 BB).","Armenta, A.",out,,,,,,,,
1764,18,120,9,top,0-18,Southern California,Stanford,"Dubb, S. flied out to lf (0-1 K).","Dubb, S.",out,,,,,,,,
1765,18,121,9,top,0-18,Southern California,Stanford,"Nootbaar, L. struck out swinging (1-2 SSBS).","Nootbaar, L.",out,,,,,,,,
1766,19,0,1,top,0-0,San Diego,Stanford,"KUNST, Paul singled through the left side (0-0).","KUNST, Paul",first,,,,,,,,
1767,19,1,1,top,0-0,San Diego,Stanford,"McGUIRE, S out at first 2b to ss to 1b (1-0 B) KUNST, Paul advanced to second.","McGUIRE, S",out,"KUNST, Paul",second,,,,,,
1768,19,2,1,top,0-0,San Diego,Stanford,"SCHUYLER, J grounded out to 2b (0-0) KUNST, Paul advanced to third.","SCHUYLER, J",out,"KUNST, Paul",third,,,,,,
1769,19,3,1,top,0-0,San Diego,Stanford,"GARDNER, Dan grounded out to ss (1-1 BK).","GARDNER, Dan",out,,,,,,,,
1770,19,4,1,bot,0-0,Stanford,San Diego,"Tawa, T. singled to center field (1-2 SFB).","Tawa, T.",first,,,,,,,,
1771,19,5,1,bot,0-0,Stanford,San Diego,"Tawa, T. out at first p to 1b, picked off.","Tawa, T.",out,,,,,,,,
1772,19,6,1,bot,0-0,Stanford,San Diego,"Hoerner,N grounded out to 2b (2-2 BKBK).","Hoerner,N",out,,,,,,,,
1773,19,7,1,bot,0-0,Stanford,San Diego,"Wulff, B. walked (3-1 BBBKB).","Wulff, B.",first,,,,,,,,
1774,19,8,1,bot,0-0,Stanford,San Diego,Daschbach popped up to 2b (2-2 BKSBF).,Daschbach,out,,,,,,,,
1775,19,9,2,top,0-0,San Diego,Stanford,"HOUGHTBY, J grounded out to ss (0-1 K).","HOUGHTBY, J",out,,,,,,,,
1776,19,10,2,top,0-0,San Diego,Stanford,"BEWLEY, B grounded out to 1b unassisted (1-1 BK).","BEWLEY, B",out,,,,,,,,
1777,19,11,2,top,0-0,San Diego,Stanford,"COLLARD, K. flied out to cf (1-1 KB).","COLLARD, K.",out,,,,,,,,
1778,19,12,2,bot,0-0,Stanford,San Diego,"Stowers,K walked (3-2 BFFBBB).","Stowers,K",first,,,,,,,,
1779,19,13,2,bot,0-0,Stanford,San Diego,"Handley, M. singled to left field, advanced to second (0-1 K) Stowers,K advanced to third.","Handley, M.",second,"Stowers,K",third,,,,,,
1780,19,14,2,bot,0-0,Stanford,San Diego,Matthiessen grounded out to 3b (3-2 BKKBB).,Matthiessen,out,,,,,,,,
1781,19,15,2,bot,0-0,Stanford,San Diego,"Carter, B. walked (3-0 BBBB).","Carter, B.",first,,,,,,,,
1782,19,16,2,bot,0-0,Stanford,San Diego,"NIMURA, Doug to p for WALKER, Nate.",,,,,,,,,,
1783,19,17,2,bot,0-0,Stanford,San Diego,"Kuet,J popped up to ss (2-1 BBK).","Kuet,J",out,,,,,,,,
1784,19,18,2,bot,0-0,Stanford,San Diego,"Tawa, T. flied out to cf (1-2 BKK).","Tawa, T.",out,,,,,,,,
1785,19,19,3,top,0-0,San Diego,Stanford,"KERNER, Adam grounded out to 3b (2-2 BKFFB).","KERNER, Adam",out,,,,,,,,
1786,19,20,3,top,0-0,San Diego,Stanford,"OTSUKA, Tora grounded out to 2b (0-0).","OTSUKA, Tora",out,,,,,,,,
1787,19,21,3,top,0-0,San Diego,Stanford,"KUNST, Paul flied out to rf (1-0 B).","KUNST, Paul",out,,,,,,,,
1788,19,22,3,bot,0-0,Stanford,San Diego,"Hoerner,N singled to shortstop (1-2 KBF).","Hoerner,N",first,,,,,,,,
1789,19,23,3,bot,0-0,Stanford,San Diego,"Wulff, B. popped up to 2b (1-2 KBK).","Wulff, B.",out,,,,,,,,
1790,19,24,3,bot,0-0,Stanford,San Diego,Daschbach flied out to cf (0-0).,Daschbach,out,,,,,,,,
1791,19,25,3,bot,0-0,Stanford,San Diego,"Stowers,K singled through the right side (0-1 F) Hoerner,N advanced to third.","Stowers,K",first,"Hoerner,N",third,,,,,,
1792,19,26,3,bot,0-0,Stanford,San Diego,"Stowers,K stole second.","Stowers,K",second,,,,,,,,
1793,19,27,3,bot,0-0,Stanford,San Diego,"Handley, M. struck out looking (3-2 FBBKBB).","Handley, M.",out,,,,,,,,
1794,19,28,4,top,0-0,San Diego,Stanford,"McGUIRE, S grounded out to p (0-2 KS).","McGUIRE, S",out,,,,,,,,
1795,19,29,4,top,0-0,San Diego,Stanford,"SCHUYLER, J flied out to rf (3-1 BBBK).","SCHUYLER, J",out,,,,,,,,
1796,19,30,4,top,0-0,San Diego,Stanford,"GARDNER, Dan grounded out to 2b (2-1 BFB).","GARDNER, Dan",out,,,,,,,,
1797,19,31,4,bot,0-0,Stanford,San Diego,"WARD, Nigel to p for NIMURA, Doug.",,,,,,,,,,
1798,19,32,4,bot,0-0,Stanford,San Diego,Matthiessen singled through the left side (1-2 SKB).,Matthiessen,first,,,,,,,,
1799,19,33,4,bot,0-0,Stanford,San Diego,"Carter, B. doubled to right field (3-2 FBBFFFB) Matthiessen advanced to third.","Carter, B.",second,Matthiessen,third,,,,,,
1800,19,34,4,bot,0-2,Stanford,San Diego,"Kuet,J singled to center field, 2 RBI (1-0 B) Carter, B. scored Matthiessen scored.","Kuet,J",first,"Carter, B.",score,Matthiessen,score,,,,
1801,19,35,4,bot,0-2,Stanford,San Diego,"Tawa, T. grounded out to p, SAC, bunt (0-0) Kuet,J advanced to second.","Tawa, T.",out,"Kuet,J",second,,,,,,
1802,19,36,4,bot,0-2,Stanford,San Diego,"Hoerner,N grounded out to 3b (2-2 KBFBFFF).","Hoerner,N",out,,,,,,,,
1803,19,37,4,bot,0-2,Stanford,San Diego,"Kuet,J advanced to third on a passed ball.","Kuet,J",third,,,,,,,,
1804,19,38,4,bot,0-2,Stanford,San Diego,"Wulff, B. flied out to cf (3-2 KBKBB).","Wulff, B.",out,,,,,,,,
1805,19,39,5,top,0-2,San Diego,Stanford,"HOUGHTBY, J flied out to cf (1-0 B).","HOUGHTBY, J",out,,,,,,,,
1806,19,40,5,top,0-2,San Diego,Stanford,"BEWLEY, B singled to pitcher (1-2 KBK).","BEWLEY, B",first,,,,,,,,
1807,19,41,5,top,0-2,San Diego,Stanford,"COLLARD, K. grounded out to 2b (2-2 BKSB) BEWLEY, B advanced to second.","COLLARD, K.",out,"BEWLEY, B",second,,,,,,
1808,19,42,5,top,0-2,San Diego,Stanford,"KERNER, Adam popped up to ss (3-0 BBB).","KERNER, Adam",out,,,,,,,,
1809,19,43,5,bot,0-2,Stanford,San Diego,"FRIEDMAN, J to p for WARD, Nigel.",,,,,,,,,,
1810,19,44,5,bot,0-2,Stanford,San Diego,Daschbach walked (3-2 BBBKFB).,Daschbach,first,,,,,,,,
1811,19,45,5,bot,0-2,Stanford,San Diego,"Stowers,K grounded into double play ss to 1b (0-0) Daschbach out on the play.","Stowers,K",out,Daschbach,out,,,,,,
1812,19,46,5,bot,0-2,Stanford,San Diego,"Handley, M. walked (3-2 BKKBBB).","Handley, M.",first,,,,,,,,
1813,19,47,5,bot,0-2,Stanford,San Diego,"Matthiessen singled through the left side (3-1 BBKB) Handley, M. advanced to second.",Matthiessen,first,"Handley, M.",second,,,,,,
1814,19,48,5,bot,0-2,Stanford,San Diego,"Carter, B. grounded out to 1b unassisted (2-0 BB).","Carter, B.",out,,,,,,,,
1815,19,49,6,top,0-2,San Diego,Stanford,"Palisch, J. to p for Beck, B..","Beck, B.",unknown,,,,,,,,
1816,19,50,6,top,0-2,San Diego,Stanford,"OTSUKA, Tora flied out to lf (0-1 K).","OTSUKA, Tora",out,,,,,,,,
1817,19,51,6,top,0-2,San Diego,Stanford,"KUNST, Paul singled to right field (1-2 KSBF).","KUNST, Paul",first,,,,,,,,
1818,19,52,6,top,0-2,San Diego,Stanford,"McGUIRE, S struck out looking (3-2 BBFBKK).","McGUIRE, S",out,,,,,,,,
1819,19,53,6,top,0-2,San Diego,Stanford,"SCHUYLER, J flied out to lf (1-1 BK).","SCHUYLER, J",out,,,,,,,,
1820,19,54,6,bot,0-2,Stanford,San Diego,"CROW, Louie to p for FRIEDMAN, J.",,,,,,,,,,
1821,19,55,6,bot,0-2,Stanford,San Diego,"Kuet,J popped up to 1b (0-0).","Kuet,J",out,,,,,,,,
1822,19,56,6,bot,0-3,Stanford,San Diego,"Tawa, T. homered to left field, RBI (1-0 B).","Tawa, T.",score,,,,,,,,
1823,19,57,6,bot,0-3,Stanford,San Diego,"Hoerner,N doubled to left field (1-2 FBK).","Hoerner,N",second,,,,,,,,
1824,19,58,6,bot,0-3,Stanford,San Diego,"Wulff, B. grounded out to ss (2-1 BKB) Hoerner,N advanced to third.","Wulff, B.",out,"Hoerner,N",third,,,,,,
1825,19,59,6,bot,0-3,Stanford,San Diego,Daschbach grounded out to ss (0-0).,Daschbach,out,,,,,,,,
1826,19,60,7,top,0-3,San Diego,Stanford,"DOYLE, C. pinch hit for GARDNER, Dan.","DOYLE, C.",unknown,"GARDNER, Dan",unknown,,,,,,
1827,19,61,7,top,0-3,San Diego,Stanford,"DOYLE, C. struck out looking (3-2 BKBBKFK).","DOYLE, C.",out,,,,,,,,
1828,19,62,7,top,0-3,San Diego,Stanford,"HOUGHTBY, J flied out to lf (0-1 K).","HOUGHTBY, J",out,,,,,,,,
1829,19,63,7,top,0-3,San Diego,Stanford,"BEWLEY, B flied out to cf (0-1 K).","BEWLEY, B",out,,,,,,,,
1830,19,64,7,bot,0-3,Stanford,San Diego,"KUHN, Travis to p for CROW, Louie.",,,,,,,,,,
1831,19,65,7,bot,0-3,Stanford,San Diego,"DOYLE, C. to cf.","DOYLE, C.",unknown,,,,,,,,
1832,19,66,7,bot,0-3,Stanford,San Diego,"DOYLE, C. to rf.","DOYLE, C.",unknown,,,,,,,,
1833,19,67,7,bot,0-3,Stanford,San Diego,"OTSUKA, Tora to cf.","OTSUKA, Tora",unknown,,,,,,,,
1834,19,68,7,bot,0-3,Stanford,San Diego,"Stowers,K grounded out to ss (1-2 BSS).","Stowers,K",out,,,,,,,,
1835,19,69,7,bot,0-3,Stanford,San Diego,"Handley, M. walked (3-2 BKBBKFB).","Handley, M.",first,,,,,,,,
1836,19,70,7,bot,0-3,Stanford,San Diego,"Matthiessen grounded out to p (0-1 K) Handley, M. advanced to second.",Matthiessen,out,"Handley, M.",second,,,,,,
1837,19,71,7,bot,0-3,Stanford,San Diego,"Carter, B. flied out to cf (2-1 BKB).","Carter, B.",out,,,,,,,,
1838,19,72,8,top,0-3,San Diego,Stanford,Matthiessen to p.,Matthiessen,unknown,,,,,,,,
1839,19,73,8,top,0-3,San Diego,Stanford,"for Palisch, J..",,,,,,,,,,
1840,19,74,8,top,0-3,San Diego,Stanford,"COLLARD, K. flied out to rf (0-0).","COLLARD, K.",out,,,,,,,,
1841,19,75,8,top,0-3,San Diego,Stanford,"KERNER, Adam struck out swinging (1-2 BKSS).","KERNER, Adam",out,,,,,,,,
1842,19,76,8,top,0-3,San Diego,Stanford,"OTSUKA, Tora flied out to lf (0-0).","OTSUKA, Tora",out,,,,,,,,
1843,19,77,8,bot,0-3,Stanford,San Diego,"Kuet,J struck out swinging (1-2 KBSS).","Kuet,J",out,,,,,,,,
1844,19,78,8,bot,0-3,Stanford,San Diego,"Tawa, T. struck out swinging (0-2 FFS).","Tawa, T.",out,,,,,,,,
1845,19,79,8,bot,0-3,Stanford,San Diego,"Hoerner,N flied out to rf (2-2 BBKS).","Hoerner,N",out,,,,,,,,
1846,19,80,9,top,0-3,San Diego,Stanford,"Handley, M. to c.","Handley, M.",unknown,,,,,,,,
1847,19,81,9,top,0-3,San Diego,Stanford,Matthiessen to dh.,Matthiessen,unknown,,,,,,,,
1848,19,82,9,top,0-3,San Diego,Stanford,"Branton,B to 2b for Carter, B..","Branton,B",unknown,"Carter, B.",unknown,,,,,,
1849,19,83,9,top,0-3,San Diego,Stanford,"Kuet,J to 3b.","Kuet,J",unknown,,,,,,,,
1850,19,84,9,top,0-3,San Diego,Stanford,"Little, J. to p.",,,,,,,,,,
1851,19,85,9,top,0-3,San Diego,Stanford,"Brueser, N. to 1b for Daschbach.","Brueser, N.",unknown,Daschbach,unknown,,,,,,
1852,19,86,9,top,0-3,San Diego,Stanford,"KUNST, Paul struck out swinging (0-2 FKS).","KUNST, Paul",out,,,,,,,,
1853,19,87,9,top,0-3,San Diego,Stanford,"McGUIRE, S hit by pitch (0-2 KK).","McGUIRE, S",first,,,,,,,,
1854,19,88,9,top,0-3,San Diego,Stanford,"SCHUYLER, J grounded into double play ss to 2b to 1b (2-1 BBS) McGUIRE, S out on the play.","SCHUYLER, J",out,"McGUIRE, S",out,,,,,,
1855,20,0,1,top,0-0,Oregon,Stanford,"Kasser, K lined out to cf (0-1 K).","Kasser, K",out,,,,,,,,
1856,20,1,1,top,0-0,Oregon,Stanford,"Patzlaff, D popped up to ss (3-2 SBBFB).","Patzlaff, D",out,,,,,,,,
1857,20,2,1,top,0-0,Oregon,Stanford,"Steer, S grounded out to 1b unassisted (0-0).","Steer, S",out,,,,,,,,
1858,20,3,1,bot,0-0,Stanford,Oregon,"Tawa, T. singled to center field (0-0).","Tawa, T.",first,,,,,,,,
1859,20,4,1,bot,0-0,Stanford,Oregon,"Hoerner,N flied out to cf (1-1 KB).","Hoerner,N",out,,,,,,,,
1860,20,5,1,bot,0-0,Stanford,Oregon,"Wulff, B. popped up to 3b (1-2 BKKF).","Wulff, B.",out,,,,,,,,
1861,20,6,1,bot,0-0,Stanford,Oregon,Daschbach struck out swinging to catcher (0-2 SKS).,Daschbach,out,,,,,,,,
1862,20,7,2,top,0-0,Oregon,Stanford,"Matthews, G singled to center field (0-0).","Matthews, G",first,,,,,,,,
1863,20,8,2,top,0-0,Oregon,Stanford,"Goldfarb, J struck out looking (1-2 KFBFK).","Goldfarb, J",out,,,,,,,,
1864,20,9,2,top,0-0,Oregon,Stanford,"Matthews, G failed pickoff attempt, advanced to second on a throwing error by p.","Matthews, G",second,,,,,,,,
1865,20,10,2,top,0-0,Oregon,Stanford,"Soderman, R lined out to 2b.","Soderman, R",out,,,,,,,,
1866,20,11,2,top,1-0,Oregon,Stanford,"DeLuca, J singled to right field, RBI (0-0) Matthews, G scored, unearned.","DeLuca, J",first,"Matthews, G",score,,,,,,
1867,20,12,2,top,1-0,Oregon,Stanford,"DeLuca, J advanced to second on a wild pitch, advanced to third on a throwing error by c.","DeLuca, J",third,,,,,,,,
1868,20,13,2,top,1-0,Oregon,Stanford,"Nelson, R grounded out to p (2-2 SBSB).","Nelson, R",out,,,,,,,,
1869,20,14,2,bot,1-0,Stanford,Oregon,"Stowers,K grounded out to 1b unassisted (0-0).","Stowers,K",out,,,,,,,,
1870,20,15,2,bot,1-0,Stanford,Oregon,"Handley, M. struck out swinging (1-2 KFBS).","Handley, M.",out,,,,,,,,
1871,20,16,2,bot,1-0,Stanford,Oregon,"Carter, B. struck out looking (0-2 FKK).","Carter, B.",out,,,,,,,,
1872,20,17,3,top,1-0,Oregon,Stanford,"Travess, T walked (3-0 BBBB).","Travess, T",first,,,,,,,,
1873,20,18,3,top,1-0,Oregon,Stanford,"Kasser, K popped up to cf (0-1 K).","Kasser, K",out,,,,,,,,
1874,20,19,3,top,1-0,Oregon,Stanford,"Patzlaff, D fouled out to 3b (0-2 KK).","Patzlaff, D",out,,,,,,,,
1875,20,20,3,top,1-0,Oregon,Stanford,"Travess, T stole second.","Travess, T",second,,,,,,,,
1876,20,21,3,top,2-0,Oregon,Stanford,"Steer, S singled to center field, RBI (1-1 BK) Travess, T scored.","Steer, S",first,"Travess, T",score,,,,,,
1877,20,22,3,top,2-0,Oregon,Stanford,"Steer, S out at second c to ss, caught stealing.","Steer, S",out,,,,,,,,
1878,20,23,3,bot,2-0,Stanford,Oregon,"Branton,B singled to left field (0-1 K).","Branton,B",first,,,,,,,,
1879,20,24,3,bot,2-0,Stanford,Oregon,"Kuet,J flied out to lf (1-2 KBFF).","Kuet,J",out,,,,,,,,
1880,20,25,3,bot,2-0,Stanford,Oregon,"Tawa, T. struck out swinging (0-2 FFS).","Tawa, T.",out,,,,,,,,
1881,20,26,3,bot,2-0,Stanford,Oregon,"Hoerner,N walked (3-1 KBBBB) Branton,B advanced to second.","Hoerner,N",first,"Branton,B",second,,,,,,
1882,20,27,3,bot,2-0,Stanford,Oregon,"Wulff, B. struck out looking (2-2 BKFBFFK).","Wulff, B.",out,,,,,,,,
1883,20,28,4,top,3-0,Oregon,Stanford,"Matthews, G homered to right field, RBI (2-2 BBSS).","Matthews, G",score,,,,,,,,
1884,20,29,4,top,4-0,Oregon,Stanford,"Goldfarb, J homered to right field, RBI (3-0 BBB).","Goldfarb, J",score,,,,,,,,
